0.937275	0.987139	-0.850906	0	-1.27636	-1.48071	0	0	0	0
0.979068	-1.50282	0.494194	0	0.741292	2.25422	0	0	0	0
0.990392	1.68537	-0.0113104	0	-0.0169656	-2.52805	0	0	0	0
0.987214	2.13801	0.303252	0	0.454879	-3.20702	0	0	0	0
0.934037	0.0618356	0.227632	0	0.341449	-0.0927534	0	0	0	0
0.90859	0.325397	-1.02971	0	-1.54456	-0.488095	0	0	0	0
0.971151	-1.13388	0.151679	0	0.227519	1.70083	0	0	0	0
0.988146	0.0470683	-0.656826	0	-0.98524	-0.0706024	0	0	0	0
0.957773	0.0910792	0.860842	0	1.29126	-0.136619	0	0	0	0
0.965402	-1.29852	1.07265	0	1.60897	1.94778	0	0	0	0
0.950233	0.0564498	-1.88826	0	-2.8324	-0.0846747	0	0	0	0
0.911551	-3.46622	-2.05873	0	-3.0881	5.19933	0	0	0	0
0.928974	0.661365	-0.179091	0	-0.268636	-0.992047	0	0	0	0
0.971516	0.371928	0.908231	0	1.36235	-0.557891	0	0	0	0
0.990591	-1.16435	0.647855	0	0.971782	1.74652	0	0	0	0
0.921301	0.227689	-1.31188	0	-1.96782	-0.341534	0	0	0	0
0.991562	2.4142	-1.70906	0	-2.56359	-3.62131	0	0	0	0
0.953241	-0.120741	-0.371486	0	-0.55723	0.181112	0	0	0	0
0.961516	-1.20352	0.102635	0	0.153953	1.80528	0	0	0	0
0.902325	1.48973	-0.451652	0	-0.677477	-2.2346	0	0	0	0
0.940438	-0.59059	-0.841225	0	-1.26184	0.885885	0	0	0	0
0.993678	-0.566654	0.038111	0	0.0571665	0.849981	0	0	0	0
0.945679	0.911364	-0.669601	0	-1.0044	-1.36705	0	0	0	0
0.908713	-0.437542	-0.209862	0	-0.314792	0.656313	0	0	0	0
0.941527	-1.05923	-1.36751	0	-2.05127	1.58885	0	0	0	0
0.950519	0.405753	0.393114	0	0.589671	-0.608629	0	0	0	0
0.996711	0.554715	0.321988	0	0.482982	-0.832072	0	0	0	0
0.938437	0.754034	-0.0123023	0	-0.0184535	-1.13105	0	0	0	0
0.903818	0.850111	-1.56138	0	-2.34207	-1.27517	0	0	0	0
0.942475	0.526218	-0.328783	0	-0.493175	-0.789328	0	0	0	0
0.954426	0.365596	0.835497	0	1.25325	-0.548394	0	0	0	0
0.954336	0.772226	-0.266348	0	-0.399523	-1.15834	0	0	0	0
0.98118	-0.79505	-0.239313	0	-0.35897	1.19258	0	0	0	0
0.940392	-0.101598	-0.357223	0	-0.535835	0.152397	0	0	0	0
0.977811	-0.0670629	0.0345012	0	0.0517519	0.100594	0	0	0	0
0.930752	-0.471588	0.357666	0	0.536499	0.707382	0	0	0	0
0.972877	-2.39815	0.932618	0	1.39893	3.59722	0	0	0	0
0.969669	-0.903381	-0.163635	0	-0.245453	1.35507	0	0	0	0
0.959021	0.277249	-0.901522	0	-1.35228	-0.415874	0	0	0	0
0.919258	1.3746	0.484735	0	0.727103	-2.0619	0	0	0	0
0.904288	-0.0821002	0.175859	0	0.263789	0.12315	0	0	0	0
0.950017	-0.556784	1.69626	0	2.54439	0.835177	0	0	0	0
0.987875	-0.0524702	0.0528315	0	0.0792473	0.0787052	0	0	0	0
0.973972	-0.624075	-0.996137	0	-1.49421	0.936112	0	0	0	0
0.961259	-0.212024	0.809303	0	1.21395	0.318036	0	0	0	0
0.979649	0.630731	-0.346462	0	-0.519692	-0.946097	0	0	0	0
0.982316	-0.0329036	0.272119	0	0.408179	0.0493555	0	0	0	0
0.949483	0.0230508	-0.293957	0	-0.440935	-0.0345762	0	0	0	0
0.904031	-0.697569	-0.12631	0	-0.189465	1.04635	0	0	0	0
0.984421	-0.526306	0.17107	0	0.256604	0.789459	0	0	0	0
0.999313	0.242417	-0.537518	0	-0.806276	-0.363626	0	0	0	0
0.998709	-0.433176	-1.46439	0	-2.19659	0.649764	0	0	0	0
0.942271	0.837229	0.760413	0	1.14062	-1.25584	0	0	0	0
0.962439	0.319481	-0.109028	0	-0.163542	-0.479222	0	0	0	0
